userID	endDate	COALESCE(feature84,0)	COALESCE(feature88,0)
123200	2012-12-14	0	0
123400	2012-12-05	0	0
123400	2012-12-18	0	0
123700	2012-12-10	0	0
123800	2012-12-04	0	0
123800	2012-12-05	0	0
123800	2012-12-06	0	0
123800	2012-12-07	0	0
123800	2012-12-19	0	0
123800	2012-12-21	0	0
123800	2012-12-22	0	0
123900	2012-12-04	0	0
123900	2012-12-21	0	0
124000	2012-12-05	0	0
124000	2012-12-08	39	1
124000	2012-12-09	0	0
124000	2012-12-18	0	0
124000	2012-12-19	205	2
124000	2012-12-20	3	1
124200	2012-12-10	0	0
124200	2012-12-11	0	0
124500	2012-12-04	0	0
124500	2012-12-05	0	0
124500	2012-12-06	0	0
124500	2012-12-07	0	0
124500	2012-12-10	0	0
124500	2012-12-12	0	0
124500	2012-12-14	0	0
124500	2012-12-26	0	0
124600	2012-12-03	0	0
124600	2012-12-04	0	0
124600	2012-12-05	0	0
124600	2012-12-07	0	0
124600	2012-12-10	0	0
124600	2012-12-11	0	0
124600	2012-12-12	0	0
124600	2012-12-14	0	0
124600	2012-12-17	0	0
124600	2012-12-18	0	0
124600	2012-12-19	0	0
124600	2012-12-20	0	0
124600	2012-12-21	0	0
124600	2012-12-25	0	0
124700	2012-12-05	0	0
124700	2012-12-13	0	0
124800	2012-12-03	0	0
124800	2012-12-04	0	0
124800	2012-12-05	0	0
125000	2012-12-19	0	0
125100	2012-12-17	0	0
125100	2012-12-19	1	1
125200	2012-12-03	0	0
125200	2012-12-04	0	0
125200	2012-12-05	0	0
125200	2012-12-06	0	0
125200	2012-12-10	0	0
125200	2012-12-11	0	0
125200	2012-12-12	0	0
125200	2012-12-13	0	0
125200	2012-12-16	0	0
125200	2012-12-17	0	0
125200	2012-12-18	0	0
125200	2012-12-19	0	0
125200	2012-12-20	0	0
125400	2012-12-05	0	0
125400	2012-12-06	0	0
125400	2012-12-20	0	0
125500	2012-12-03	0	0
125500	2012-12-06	0	0
125800	2012-12-06	0	0
125900	2012-12-04	0	0
125900	2012-12-05	0	0
125900	2012-12-07	0	0
125900	2012-12-12	0	0
125900	2012-12-13	0	0
126300	2012-12-13	0	0
126300	2012-12-17	0	0
126300	2012-12-19	0	0
126300	2012-12-20	0	0
126400	2012-12-04	0	0
126400	2012-12-05	0	0
126400	2012-12-06	0	0
126400	2012-12-07	0	0
126400	2012-12-10	0	0
126400	2012-12-12	0	0
126500	2012-12-05	0	0
126500	2012-12-06	0	0
126500	2012-12-07	0	0
126500	2012-12-11	0	0
126500	2012-12-13	46	3
126500	2012-12-19	0	0
126600	2012-12-02	0	0
126600	2012-12-06	97	3
126600	2012-12-07	0	0
126700	2012-12-03	0	0
126700	2012-12-04	0	0
126700	2012-12-05	0	0
126700	2012-12-06	0	0
126700	2012-12-10	0	0
126700	2012-12-11	0	0
126700	2012-12-12	0	0
126700	2012-12-13	0	0
126700	2012-12-14	0	0
126700	2012-12-19	0	0
127100	2012-12-03	0	0
127100	2012-12-04	0	0
127100	2012-12-05	0	0
127100	2012-12-06	0	0
127100	2012-12-07	0	0
127100	2012-12-10	0	0
127100	2012-12-11	0	0
127100	2012-12-12	0	0
127100	2012-12-13	0	0
127100	2012-12-14	0	0
127100	2012-12-15	0	0
127100	2012-12-16	0	0
127100	2012-12-17	0	0
127100	2012-12-18	0	0
127100	2012-12-19	0	0
127100	2012-12-20	0	0
127200	2012-12-05	0	0
127200	2012-12-06	0	0
127200	2012-12-12	0	0
127200	2012-12-18	0	0
127200	2012-12-20	0	0
127300	2012-12-05	0	0
127300	2012-12-06	0	0
127300	2012-12-07	0	0
127300	2012-12-11	0	0
127300	2012-12-12	0	0
127300	2012-12-13	0	0
127300	2012-12-14	0	0
127500	2012-12-07	0	0
127600	2012-12-11	0	0
127900	2012-12-19	0	0
127900	2012-12-22	0	0
127900	2012-12-26	0	0
127900	2012-12-27	0	0
128200	2012-12-04	8	1
128200	2012-12-05	0	0
128200	2012-12-06	0	0
128200	2012-12-07	0	0
128200	2012-12-10	0	0
128200	2012-12-11	0	0
128200	2012-12-12	0	0
128200	2012-12-14	0	0
128200	2012-12-17	0	0
128200	2012-12-18	0	0
128200	2012-12-19	0	0
128200	2012-12-20	0	0
128200	2012-12-25	0	0
128300	2012-12-03	0	0
128300	2012-12-04	0	0
128300	2012-12-05	0	0
128300	2012-12-10	0	0
128300	2012-12-11	0	0
128300	2012-12-12	0	0
128300	2012-12-14	0	0
128300	2012-12-17	0	0
128300	2012-12-18	0	0
128300	2012-12-19	0	0
128400	2012-12-03	2	1
128400	2012-12-06	59	2
128400	2012-12-07	1	1
128400	2012-12-13	4	1
128400	2012-12-17	2	1
128400	2012-12-18	0	0
128700	2012-12-05	0	0
128700	2012-12-06	0	0
128700	2012-12-10	0	0
128700	2012-12-11	0	0
128700	2012-12-12	0	0
128700	2012-12-17	0	0
128700	2012-12-21	90	2
128800	2012-12-04	0	0
128800	2012-12-07	0	0
128800	2012-12-13	10	2
128900	2012-12-05	0	0
128900	2012-12-12	0	0
129000	2012-12-03	0	0
129000	2012-12-04	0	0
129000	2012-12-05	0	0
129000	2012-12-06	0	0
129000	2012-12-07	0	0
129000	2012-12-10	0	0
129000	2012-12-11	0	0
129000	2012-12-17	0	0
129000	2012-12-18	0	0
129000	2012-12-19	0	0
129000	2012-12-20	0	0
129000	2012-12-21	0	0
129300	2012-12-14	0	0
129300	2012-12-17	0	0
129300	2012-12-18	0	0
129300	2012-12-19	0	0
129300	2012-12-20	0	0
129400	2012-12-11	0	0
129500	2012-12-03	0	0
129500	2012-12-04	0	0
129500	2012-12-05	0	0
129500	2012-12-07	0	0
129500	2012-12-11	0	0
129500	2012-12-13	0	0
129500	2012-12-14	0	0
129500	2012-12-17	0	0
129500	2012-12-18	0	0
129500	2012-12-19	0	0
129500	2012-12-20	0	0
129500	2012-12-22	0	0
129500	2012-12-23	0	0
129500	2012-12-24	0	0
129500	2012-12-26	0	0
130000	2012-12-07	0	0
130000	2012-12-14	0	0
130300	2012-12-04	0	0
130300	2012-12-05	0	0
130300	2012-12-06	0	0
130300	2012-12-07	0	0
130300	2012-12-10	0	0
130300	2012-12-11	0	0
130300	2012-12-12	0	0
130300	2012-12-13	0	0
130300	2012-12-14	0	0
130300	2012-12-17	0	0
130300	2012-12-18	0	0
130300	2012-12-19	0	0
130300	2012-12-20	0	0
130300	2012-12-21	0	0
130400	2012-12-03	0	0
130400	2012-12-04	0	0
130400	2012-12-05	0	0
130400	2012-12-06	0	0
130400	2012-12-10	0	0
130400	2012-12-11	0	0
130400	2012-12-12	0	0
130700	2012-12-04	0	0
130700	2012-12-05	0	0
130700	2012-12-06	0	0
130700	2012-12-10	0	0
130700	2012-12-12	0	0
130700	2012-12-13	0	0
130700	2012-12-19	0	0
130800	2012-12-05	0	0
130800	2012-12-10	0	0
130800	2012-12-17	0	0
131000	2012-12-03	0	0
131000	2012-12-04	0	0
131000	2012-12-05	0	0
131000	2012-12-06	0	0
131000	2012-12-10	0	0
131000	2012-12-11	0	0
131000	2012-12-12	0	0
131000	2012-12-13	0	0
131000	2012-12-14	0	0
131000	2012-12-17	0	0
131000	2012-12-19	0	0
131200	2012-12-05	0	0
131200	2012-12-11	0	0
131200	2012-12-14	0	0
131200	2012-12-17	0	0
131200	2012-12-18	0	0
131200	2012-12-20	0	0
131300	2012-12-20	0	0
131400	2012-12-03	0	0
131400	2012-12-04	0	0
131400	2012-12-05	0	0
131400	2012-12-06	0	0
131400	2012-12-07	0	0
131400	2012-12-10	0	0
131400	2012-12-11	0	0
131400	2012-12-12	0	0
131400	2012-12-13	0	0
131400	2012-12-17	0	0
131400	2012-12-18	0	0
131600	2012-12-03	0	0
131600	2012-12-04	0	0
131600	2012-12-05	0	0
131600	2012-12-06	0	0
131600	2012-12-07	0	0
131600	2012-12-11	0	0
131600	2012-12-13	0	0
131600	2012-12-17	0	0
131600	2012-12-19	0	0
131600	2012-12-20	0	0
131700	2012-12-04	0	0
131700	2012-12-07	0	0
131700	2012-12-10	0	0
131700	2012-12-11	0	0
131700	2012-12-12	0	0
131700	2012-12-17	0	0
131700	2012-12-27	96	2
131700	2012-12-28	0	0
131800	2012-12-10	0	0
131800	2012-12-12	0	0
131800	2012-12-14	0	0
131800	2012-12-19	0	0
131800	2012-12-20	0	0
132200	2012-12-03	0	0
132200	2012-12-04	0	0
132200	2012-12-05	0	0
132200	2012-12-06	0	0
132200	2012-12-07	0	0
132200	2012-12-10	0	0
132200	2012-12-11	0	0
132200	2012-12-12	0	0
132200	2012-12-13	0	0
132200	2012-12-23	0	0
132300	2012-12-17	0	0
132600	2012-12-03	0	0
132600	2012-12-04	0	0
132600	2012-12-06	0	0
132600	2012-12-08	0	0
132600	2012-12-11	0	0
132600	2012-12-12	0	0
132600	2012-12-13	0	0
132700	2012-12-04	0	0
132700	2012-12-06	0	0
132700	2012-12-07	0	0
132700	2012-12-11	0	0
132700	2012-12-12	0	0
132700	2012-12-18	0	0
133100	2012-12-03	0	0
133100	2012-12-04	0	0
133100	2012-12-05	0	0
133100	2012-12-06	0	0
133100	2012-12-10	0	0
133100	2012-12-11	0	0
133100	2012-12-12	0	0
133100	2012-12-13	0	0
133100	2012-12-17	0	0
133100	2012-12-18	0	0
133100	2012-12-20	0	0
133700	2012-12-03	0	0
133700	2012-12-04	0	0
133700	2012-12-05	0	0
133700	2012-12-06	182	2
133700	2012-12-07	0	0
133700	2012-12-10	0	0
133700	2012-12-11	0	0
133700	2012-12-12	0	0
133700	2012-12-13	0	0
133700	2012-12-14	0	0
133700	2012-12-17	0	0
133700	2012-12-18	0	0
133700	2012-12-19	0	0
133700	2012-12-20	0	0
133700	2012-12-21	0	0
134400	2012-12-05	0	0
134400	2012-12-06	0	0
134400	2012-12-11	0	0
134400	2012-12-17	0	0
134400	2012-12-18	0	0
134400	2012-12-19	0	0
135000	2012-12-05	0	0
135000	2012-12-17	0	0
135400	2012-12-01	0	0
135400	2012-12-07	0	0
135400	2012-12-10	0	0
135400	2012-12-19	0	0
135400	2012-12-20	0	0
135400	2012-12-21	0	0
135500	2012-12-11	0	0
135600	2012-12-04	0	0
135600	2012-12-05	0	0
135600	2012-12-06	0	0
135600	2012-12-07	0	0
135600	2012-12-10	0	0
135600	2012-12-11	0	0
135600	2012-12-12	0	0
135600	2012-12-13	0	0
135600	2012-12-14	0	0
135600	2012-12-17	0	0
135600	2012-12-18	0	0
135600	2012-12-19	0	0
135600	2012-12-20	0	0
135600	2012-12-21	0	0
135700	2012-12-03	0	0
135700	2012-12-04	0	0
135700	2012-12-05	0	0
135700	2012-12-06	0	0
135700	2012-12-10	0	0
135700	2012-12-11	0	0
135700	2012-12-12	0	0
135700	2012-12-13	0	0
135700	2012-12-14	0	0
135700	2012-12-17	0	0
135700	2012-12-18	0	0
135700	2012-12-20	0	0
135800	2012-12-07	0	0
135900	2012-12-03	0	0
135900	2012-12-05	0	0
135900	2012-12-06	0	0
135900	2012-12-07	0	0
135900	2012-12-10	0	0
135900	2012-12-11	0	0
135900	2012-12-12	3	1
135900	2012-12-13	4	1
135900	2012-12-14	8	1
135900	2012-12-15	2	1
135900	2012-12-17	0	0
135900	2012-12-18	0	0
135900	2012-12-19	0	0
135900	2012-12-20	2	1
136300	2012-12-12	0	0
136300	2012-12-14	0	0
136300	2012-12-17	0	0
136300	2012-12-19	0	0
136400	2012-12-06	0	0
136400	2012-12-12	0	0
136400	2012-12-17	0	0
136500	2012-12-03	0	0
136500	2012-12-05	0	0
136500	2012-12-06	0	0
136500	2012-12-07	0	0
136500	2012-12-10	0	0
136500	2012-12-11	0	0
136500	2012-12-12	0	0
136500	2012-12-13	0	0
136500	2012-12-17	0	0
136500	2012-12-18	0	0
136500	2012-12-20	0	0
136600	2012-12-04	50	3
136600	2012-12-05	0	0
136600	2012-12-06	0	0
136600	2012-12-07	0	0
136600	2012-12-10	0	0
136600	2012-12-11	0	0
136600	2012-12-12	0	0
136600	2012-12-13	0	0
136600	2012-12-18	0	0
136600	2012-12-19	0	0
136600	2012-12-20	0	0
137200	2012-12-03	0	0
137200	2012-12-05	0	0
137200	2012-12-06	0	0
137200	2012-12-10	0	0
137200	2012-12-11	0	0
137200	2012-12-13	0	0
137200	2012-12-17	0	0
137200	2012-12-18	0	0
137200	2012-12-20	0	0
137300	2012-12-03	0	0
137300	2012-12-05	0	0
137300	2012-12-07	0	0
137300	2012-12-08	0	0
137300	2012-12-09	0	0
137300	2012-12-10	0	0
137300	2012-12-12	0	0
137300	2012-12-13	0	0
137300	2012-12-17	0	0
137300	2012-12-18	0	0
137300	2012-12-20	0	0
137300	2012-12-21	0	0
137400	2012-12-01	0	0
137400	2012-12-04	0	0
137400	2012-12-05	0	0
137400	2012-12-06	0	0
137400	2012-12-07	0	0
137400	2012-12-08	0	0
137400	2012-12-09	0	0
137400	2012-12-11	0	0
137400	2012-12-12	0	0
137400	2012-12-14	0	0
137400	2012-12-17	0	0
137400	2012-12-18	0	0
137400	2012-12-19	0	0
137400	2012-12-20	0	0
137400	2012-12-21	0	0
137600	2012-12-21	0	0
137800	2012-12-03	0	0
137800	2012-12-04	0	0
137800	2012-12-11	0	0
137900	2012-12-11	0	0
137900	2012-12-14	0	0
137900	2012-12-20	0	0
138100	2012-12-12	0	0
138100	2012-12-13	0	0
138200	2012-12-05	0	0
138200	2012-12-06	0	0
138200	2012-12-07	0	0
138200	2012-12-12	0	0
138200	2012-12-13	0	0
138200	2012-12-18	0	0
138200	2012-12-20	0	0
138300	2012-12-03	0	0
138300	2012-12-04	0	0
138300	2012-12-05	0	0
138300	2012-12-06	0	0
138300	2012-12-07	0	0
138300	2012-12-11	0	0
138300	2012-12-12	0	0
138300	2012-12-13	0	0
138300	2012-12-14	0	0
138300	2012-12-17	0	0
138300	2012-12-20	0	0
138400	2012-12-05	0	0
138400	2012-12-06	0	0
138400	2012-12-07	0	0
138400	2012-12-10	0	0
138400	2012-12-19	0	0
138400	2012-12-20	0	0
138400	2012-12-21	0	0
138500	2012-12-10	0	0
138500	2012-12-14	0	0
138500	2012-12-17	0	0
138500	2012-12-18	0	0
138500	2012-12-19	0	0
138500	2012-12-20	0	0
138500	2012-12-21	0	0
138500	2012-12-22	0	0
138600	2012-12-04	0	0
138600	2012-12-11	0	0
138600	2012-12-12	18	1
138600	2012-12-13	27	1
138600	2012-12-14	33	1
138600	2012-12-17	9	1
138600	2012-12-18	9	1
138600	2012-12-19	8	1
138600	2012-12-20	7	1
138600	2012-12-21	7	1
138900	2012-12-18	0	0
139000	2012-12-12	0	0
139200	2012-12-03	0	0
139200	2012-12-04	0	0
139200	2012-12-05	0	0
139200	2012-12-06	0	0
139200	2012-12-10	0	0
139200	2012-12-11	0	0
139200	2012-12-12	0	0
139200	2012-12-13	0	0
139200	2012-12-14	0	0
139200	2012-12-17	0	0
139200	2012-12-18	0	0
139200	2012-12-19	0	0
139200	2012-12-20	0	0
139300	2012-12-04	0	0
139300	2012-12-05	0	0
139300	2012-12-06	0	0
139300	2012-12-07	0	0
139300	2012-12-12	0	0
139300	2012-12-18	0	0
139300	2012-12-19	0	0
139300	2012-12-20	0	0
139500	2012-12-02	0	0
139500	2012-12-03	0	0
139500	2012-12-04	7	2
139500	2012-12-05	8	2
139500	2012-12-08	0	0
139500	2012-12-09	0	0
139500	2012-12-11	0	0
139500	2012-12-12	0	0
139500	2012-12-13	0	0
139500	2012-12-17	0	0
139500	2012-12-18	0	0
139600	2012-12-05	77	1
139600	2012-12-11	0	0
139600	2012-12-12	0	0
139900	2012-12-13	0	0
139900	2012-12-18	0	0
140000	2012-12-01	0	0
140000	2012-12-18	0	0
140200	2012-12-11	0	0
140300	2012-12-01	0	0
140300	2012-12-04	0	0
140300	2012-12-22	40	1
140400	2012-12-05	0	0
140400	2012-12-10	0	0
140400	2012-12-11	0	0
140400	2012-12-12	0	0
140400	2012-12-14	0	0
140400	2012-12-16	0	0
140400	2012-12-17	0	0
140400	2012-12-18	3	1
140400	2012-12-19	0	0
140400	2012-12-20	0	0
140500	2012-12-03	0	0
140500	2012-12-04	0	0
140500	2012-12-05	0	0
140500	2012-12-06	84	1
140500	2012-12-07	0	0
140500	2012-12-10	0	0
140500	2012-12-12	0	0
140500	2012-12-13	0	0
140500	2012-12-14	0	0
140500	2012-12-16	0	0
140500	2012-12-17	79	1
140500	2012-12-18	0	0
140500	2012-12-19	59	1
140500	2012-12-20	0	0
140600	2012-12-01	0	0
140600	2012-12-05	0	0
140600	2012-12-06	0	0
140600	2012-12-07	0	0
140700	2012-12-20	0	0
140800	2012-12-03	0	0
140800	2012-12-04	0	0
140800	2012-12-05	0	0
140800	2012-12-06	0	0
140800	2012-12-07	0	0
140800	2012-12-10	0	0
140800	2012-12-11	0	0
140800	2012-12-12	0	0
140800	2012-12-13	0	0
140800	2012-12-17	0	0
140800	2012-12-18	0	0
140800	2012-12-20	0	0
141000	2012-12-04	0	0
141000	2012-12-06	0	0
141000	2012-12-17	0	0
141100	2012-12-02	0	0
141100	2012-12-03	0	0
141100	2012-12-04	0	0
141100	2012-12-05	0	0
141100	2012-12-06	0	0
141100	2012-12-07	0	0
141100	2012-12-10	0	0
141100	2012-12-11	0	0
141100	2012-12-12	0	0
141100	2012-12-13	0	0
141100	2012-12-14	0	0
141100	2012-12-16	0	0
141100	2012-12-17	0	0
141300	2012-12-04	76	2
141300	2012-12-05	63	2
141300	2012-12-06	4	1
141300	2012-12-11	87	3
141400	2012-12-04	0	0
141400	2012-12-05	0	0
141400	2012-12-06	0	0
141400	2012-12-10	0	0
141400	2012-12-11	0	0
141400	2012-12-12	0	0
141400	2012-12-13	0	0
141400	2012-12-17	0	0
141600	2012-12-01	0	0
141600	2012-12-02	0	0
141600	2012-12-03	0	0
141600	2012-12-04	0	0
141600	2012-12-05	0	0
141600	2012-12-06	0	0
141600	2012-12-07	0	0
141600	2012-12-08	0	0
141600	2012-12-09	0	0
141600	2012-12-10	0	0
141600	2012-12-11	0	0
141600	2012-12-13	0	0
141600	2012-12-14	0	0
141600	2012-12-15	0	0
141600	2012-12-16	0	0
141600	2012-12-17	0	0
141600	2012-12-18	0	0
141600	2012-12-19	0	0
141600	2012-12-20	0	0
141600	2012-12-21	0	0
141600	2012-12-22	0	0
141600	2012-12-29	0	0
141600	2012-12-30	0	0
142000	2012-12-03	0	0
142000	2012-12-04	0	0
142000	2012-12-05	0	0
142000	2012-12-06	0	0
142000	2012-12-10	0	0
142000	2012-12-11	0	0
142000	2012-12-12	0	0
142000	2012-12-13	0	0
142000	2012-12-17	0	0
142000	2012-12-18	0	0
142000	2012-12-19	0	0
142100	2012-12-03	0	0
142100	2012-12-04	0	0
142100	2012-12-10	0	0
142100	2012-12-11	0	0
142100	2012-12-12	0	0
142100	2012-12-14	0	0
142100	2012-12-18	0	0
142200	2012-12-05	0	0
142300	2012-12-07	0	0
142300	2012-12-10	0	0
142300	2012-12-11	0	0
142300	2012-12-14	0	0
142300	2012-12-17	0	0
142300	2012-12-18	0	0
142300	2012-12-19	0	0
142300	2012-12-21	0	0
142400	2012-12-03	0	0
142400	2012-12-04	0	0
142400	2012-12-05	0	0
142400	2012-12-06	2	2
142400	2012-12-10	9	1
142400	2012-12-11	0	0
142400	2012-12-12	0	0
142400	2012-12-13	0	0
142400	2012-12-14	0	0
142400	2012-12-17	0	0
142400	2012-12-19	0	0
142500	2012-12-17	0	0
142600	2012-12-03	0	0
142600	2012-12-04	0	0
142600	2012-12-05	0	0
142600	2012-12-06	0	0
142600	2012-12-07	0	0
142600	2012-12-10	0	0
142600	2012-12-11	0	0
142600	2012-12-12	0	0
142600	2012-12-13	0	0
142600	2012-12-14	0	0
142600	2012-12-19	0	0
142600	2012-12-20	0	0
142700	2012-12-19	0	0
142700	2012-12-20	0	0
143000	2012-12-04	0	0
143000	2012-12-05	0	0
143000	2012-12-06	0	0
143000	2012-12-10	0	0
143000	2012-12-11	0	0
143100	2012-12-03	0	0
143100	2012-12-12	0	0
143100	2012-12-13	0	0
143100	2012-12-17	0	0
143200	2012-12-05	0	0
143200	2012-12-07	0	0
143200	2012-12-12	0	0
143200	2012-12-17	0	0
143200	2012-12-18	0	0
143200	2012-12-19	0	0
143200	2012-12-20	0	0
143400	2012-12-03	0	0
143400	2012-12-04	0	0
143400	2012-12-05	0	0
143400	2012-12-06	0	0
143400	2012-12-10	0	0
143400	2012-12-11	0	0
143400	2012-12-12	0	0
143400	2012-12-13	0	0
143400	2012-12-19	0	0
143400	2012-12-21	0	0
143400	2012-12-24	0	0
143500	2012-12-03	0	0
143500	2012-12-04	0	0
143500	2012-12-06	0	0
143500	2012-12-10	0	0
143500	2012-12-11	1	1
143500	2012-12-12	0	0
143500	2012-12-13	0	0
143500	2012-12-14	0	0
143500	2012-12-17	0	0
143500	2012-12-18	0	0
143500	2012-12-19	0	0
144200	2012-12-02	0	0
144200	2012-12-05	0	0
144200	2012-12-09	0	0
144200	2012-12-10	0	0
144200	2012-12-16	0	0
144200	2012-12-17	0	0
144200	2012-12-18	0	0
144200	2012-12-19	0	0
144200	2012-12-21	0	0
144600	2012-12-18	0	0
144600	2012-12-19	0	0
144700	2012-12-03	0	0
144700	2012-12-04	0	0
144700	2012-12-05	0	0
144700	2012-12-06	0	0
144700	2012-12-09	0	0
144700	2012-12-10	0	0
144700	2012-12-11	0	0
144700	2012-12-12	0	0
144700	2012-12-13	0	0
144700	2012-12-14	0	0
144700	2012-12-16	0	0
144700	2012-12-17	0	0
144700	2012-12-18	0	0
144900	2012-12-01	0	0
144900	2012-12-02	0	0
144900	2012-12-03	0	0
144900	2012-12-04	2	1
144900	2012-12-05	2	1
144900	2012-12-06	0	0
144900	2012-12-07	0	0
144900	2012-12-10	0	0
144900	2012-12-11	0	0
144900	2012-12-12	0	0
144900	2012-12-13	0	0
144900	2012-12-14	0	0
144900	2012-12-17	0	0
144900	2012-12-18	0	0
144900	2012-12-19	0	0
144900	2012-12-20	0	0
144900	2012-12-21	0	0
144900	2012-12-26	0	0
145200	2012-12-04	0	0
145200	2012-12-06	0	0
145200	2012-12-12	0	0
145200	2012-12-14	0	0
145200	2012-12-18	0	0
145200	2012-12-19	0	0
145200	2012-12-20	0	0
145200	2012-12-21	0	0
145400	2012-12-06	0	0
145400	2012-12-10	0	0
145400	2012-12-12	0	0
145400	2012-12-13	0	0
145400	2012-12-14	0	0
145400	2012-12-16	0	0
145400	2012-12-18	0	0
145400	2012-12-19	0	0
145700	2012-12-06	0	0
145700	2012-12-12	0	0
145700	2012-12-13	0	0
145800	2012-12-03	0	0
145800	2012-12-04	0	0
145800	2012-12-05	0	0
145800	2012-12-06	0	0
145800	2012-12-07	0	0
145800	2012-12-09	0	0
145800	2012-12-10	0	0
145800	2012-12-11	0	0
145800	2012-12-12	0	0
145800	2012-12-13	0	0
145800	2012-12-17	0	0
145800	2012-12-18	0	0
146000	2012-12-03	0	0
146000	2012-12-04	0	0
146000	2012-12-06	0	0
146000	2012-12-07	0	0
146000	2012-12-08	0	0
146000	2012-12-09	0	0
146000	2012-12-11	0	0
146000	2012-12-12	0	0
146000	2012-12-13	0	0
146000	2012-12-14	0	0
146000	2012-12-15	0	0
146000	2012-12-18	0	0
146200	2012-12-03	0	0
146200	2012-12-05	0	0
146200	2012-12-06	0	0
146200	2012-12-11	0	0
146200	2012-12-13	0	0
146200	2012-12-14	0	0
146200	2012-12-17	0	0
146300	2012-12-03	6	2
146300	2012-12-04	34	1
146300	2012-12-06	2	2
146300	2012-12-10	34	3
146300	2012-12-11	136	4
146300	2012-12-12	0	0
146300	2012-12-13	0	0
146300	2012-12-14	0	0
146300	2012-12-18	0	0
146300	2012-12-19	0	0
146300	2012-12-20	124	2
146300	2012-12-21	6	1
146300	2012-12-24	8	1
146300	2012-12-25	0	0
146400	2012-12-03	0	0
146400	2012-12-06	0	0
146400	2012-12-11	0	0
146400	2012-12-13	0	0
146400	2012-12-17	0	0
146400	2012-12-18	0	0
146400	2012-12-19	0	0
146900	2012-12-03	0	0
146900	2012-12-04	0	0
146900	2012-12-05	0	0
146900	2012-12-06	0	0
146900	2012-12-07	0	0
146900	2012-12-10	0	0
146900	2012-12-11	0	0
146900	2012-12-12	0	0
146900	2012-12-13	0	0
146900	2012-12-14	0	0
146900	2012-12-17	0	0
146900	2012-12-18	0	0
147000	2012-12-14	0	0
147200	2012-12-01	215	1
147200	2012-12-05	0	0
147200	2012-12-06	0	0
147200	2012-12-07	0	0
147200	2012-12-10	0	0
147200	2012-12-12	0	0
147200	2012-12-13	0	0
147200	2012-12-14	0	0
147300	2012-12-04	0	0
147300	2012-12-05	0	0
147300	2012-12-06	0	0
147300	2012-12-10	0	0
147300	2012-12-11	0	0
147300	2012-12-12	0	0
147300	2012-12-13	0	0
147300	2012-12-14	0	0
147300	2012-12-17	0	0
147300	2012-12-19	0	0
147300	2012-12-21	0	0
147500	2012-12-03	0	0
147500	2012-12-04	0	0
147500	2012-12-06	0	0
147500	2012-12-07	0	0
147500	2012-12-14	0	0
147500	2012-12-21	0	0
147500	2012-12-27	0	0
147500	2012-12-28	0	0
147500	2012-12-29	0	0
147500	2012-12-30	0	0
147600	2012-12-03	0	0
147600	2012-12-19	0	0
147600	2012-12-21	0	0
147700	2012-12-05	0	0
147700	2012-12-06	0	0
147700	2012-12-07	0	0
147800	2012-12-04	176	1
148100	2012-12-03	15	1
148100	2012-12-04	0	0
148100	2012-12-06	2	1
148100	2012-12-07	0	0
148100	2012-12-10	2	1
148100	2012-12-11	0	0
148100	2012-12-14	0	0
148100	2012-12-16	0	0
148100	2012-12-17	0	0
148100	2012-12-18	23	1
148100	2012-12-20	12	1
148100	2012-12-28	0	0
148200	2012-12-04	0	0
148200	2012-12-05	0	0
148200	2012-12-06	0	0
148200	2012-12-10	0	0
148200	2012-12-11	0	0
148200	2012-12-12	0	0
148200	2012-12-13	0	0
148200	2012-12-14	0	0
148200	2012-12-17	0	0
148200	2012-12-18	0	0
148400	2012-12-09	122	1
148400	2012-12-10	156	1
148400	2012-12-11	78	1
148400	2012-12-13	79	1
148400	2012-12-20	10	2
148400	2012-12-22	160	2
148400	2012-12-30	45	4
148600	2012-12-04	0	0
148600	2012-12-05	0	0
148600	2012-12-06	0	0
148600	2012-12-07	0	0
148600	2012-12-11	0	0
148600	2012-12-12	0	0
148600	2012-12-13	0	0
148600	2012-12-14	0	0
148600	2012-12-17	0	0
148600	2012-12-18	0	0
148600	2012-12-19	0	0
148600	2012-12-20	0	0
148600	2012-12-21	0	0
148600	2012-12-22	0	0
148700	2012-12-04	0	0
148700	2012-12-10	0	0
148700	2012-12-11	0	0
148700	2012-12-12	0	0
148700	2012-12-13	0	0
148700	2012-12-17	0	0
148700	2012-12-18	0	0
148700	2012-12-19	0	0
148700	2012-12-20	0	0
148700	2012-12-21	0	0
148900	2012-12-03	0	0
148900	2012-12-04	0	0
148900	2012-12-05	0	0
148900	2012-12-10	0	0
148900	2012-12-12	0	0
148900	2012-12-14	0	0
148900	2012-12-17	0	0
148900	2012-12-18	0	0
148900	2012-12-20	0	0
148900	2012-12-21	0	0
149000	2012-12-07	0	0
149400	2012-12-04	0	0
149400	2012-12-05	0	0
149600	2012-12-02	0	0
149600	2012-12-05	0	0
149600	2012-12-07	0	0
149600	2012-12-10	0	0
149600	2012-12-14	0	0
149600	2012-12-19	0	0
149700	2012-12-04	0	0
149700	2012-12-06	0	0
149700	2012-12-11	0	0
149700	2012-12-12	0	0
149700	2012-12-17	0	0
149700	2012-12-20	0	0
149700	2012-12-21	0	0
149700	2012-12-29	0	0
150200	2012-12-04	0	0
150300	2012-12-03	0	0
150300	2012-12-04	0	0
150300	2012-12-05	0	0
150300	2012-12-07	0	0
150300	2012-12-10	0	0
150300	2012-12-12	0	0
